SL NO,DATE,TRADING CODE,CLOSE PRICE,YCP*
132,2018-06-11,1STPRIMFMF,12.6,12.5
133,2018-06-10,1STPRIMFMF,12.5,12.5
134,2018-06-07,1STPRIMFMF,12.5,12.8
135,2018-06-06,1STPRIMFMF,12.8,12.6
136,2018-06-05,1STPRIMFMF,12.6,12.6
137,2018-06-04,1STPRIMFMF,12.6,12.5
138,2018-06-03,1STPRIMFMF,12.5,12.6
139,2018-05-31,1STPRIMFMF,12.6,12.6
140,2018-05-30,1STPRIMFMF,12.6,12.5
141,2018-05-29,1STPRIMFMF,12.5,12.5
142,2018-05-28,1STPRIMFMF,12.5,12.7
143,2018-05-27,1STPRIMFMF,12.7,13.1
144,2018-05-24,1STPRIMFMF,13.1,12.4
145,2018-05-23,1STPRIMFMF,12.4,12.5
146,2018-05-22,1STPRIMFMF,12.5,12.6
147,2018-05-21,1STPRIMFMF,12.6,12.6
148,2018-05-20,1STPRIMFMF,12.6,12.5
149,2018-05-17,1STPRIMFMF,12.5,12.7
150,2018-05-16,1STPRIMFMF,12.7,12.8
151,2018-05-15,1STPRIMFMF,12.8,12.8
152,2018-05-14,1STPRIMFMF,12.8,12.9
153,2018-05-13,1STPRIMFMF,12.9,13
154,2018-05-10,1STPRIMFMF,13,12.8
155,2018-05-09,1STPRIMFMF,12.8,13.1
156,2018-05-08,1STPRIMFMF,13.1,13.1
157,2018-05-07,1STPRIMFMF,13.1,13.5
158,2018-05-06,1STPRIMFMF,13.5,13.5
159,2018-05-03,1STPRIMFMF,13.5,12.6
160,2018-04-30,1STPRIMFMF,12.6,12.9
161,2018-04-26,1STPRIMFMF,12.9,13.2
162,2018-04-25,1STPRIMFMF,13.2,13.2
163,2018-04-24,1STPRIMFMF,13.2,13.4
164,2018-04-23,1STPRIMFMF,13.4,13.9
165,2018-04-22,1STPRIMFMF,13.9,13.4
166,2018-04-19,1STPRIMFMF,13.4,14.1
167,2018-04-18,1STPRIMFMF,14.1,14
168,2018-04-17,1STPRIMFMF,14,12.8
169,2018-04-16,1STPRIMFMF,12.8,12.3
170,2018-04-15,1STPRIMFMF,12.3,12.3
171,2018-04-12,1STPRIMFMF,12.3,12.3
172,2018-04-11,1STPRIMFMF,12.3,12.4
173,2018-04-10,1STPRIMFMF,12.4,12.5
174,2018-04-09,1STPRIMFMF,12.5,12.5
175,2018-04-08,1STPRIMFMF,12.5,12.7
176,2018-04-05,1STPRIMFMF,12.7,12.5
177,2018-04-04,1STPRIMFMF,12.5,12.7
178,2018-04-03,1STPRIMFMF,12.7,12.7
179,2018-04-02,1STPRIMFMF,12.7,12.3
180,2018-04-01,1STPRIMFMF,12.3,12.1
181,2018-03-29,1STPRIMFMF,12.1,12
182,2018-03-28,1STPRIMFMF,12,12.1
183,2018-03-27,1STPRIMFMF,12.1,12.4
184,2018-03-25,1STPRIMFMF,12.4,12.4
185,2018-03-22,1STPRIMFMF,12.4,12.6
186,2018-03-21,1STPRIMFMF,12.6,13.2
187,2018-03-20,1STPRIMFMF,13.2,12.7
188,2018-03-19,1STPRIMFMF,12.7,12.8
189,2018-03-18,1STPRIMFMF,12.8,12.9
190,2018-03-15,1STPRIMFMF,12.9,12.2
191,2018-03-14,1STPRIMFMF,12.2,12.1
192,2018-03-13,1STPRIMFMF,12.1,12.4
193,2018-03-12,1STPRIMFMF,12.4,12.5
194,2018-03-11,1STPRIMFMF,12.5,12.5
195,2018-03-08,1STPRIMFMF,12.5,12.6
196,2018-03-07,1STPRIMFMF,12.6,12.8
197,2018-03-06,1STPRIMFMF,12.8,13
198,2018-03-05,1STPRIMFMF,13,13.3
199,2018-03-04,1STPRIMFMF,13.3,12.8
200,2018-03-01,1STPRIMFMF,12.8,12.6
201,2018-02-28,1STPRIMFMF,12.6,12.5
202,2018-02-27,1STPRIMFMF,12.5,12.6
203,2018-02-26,1STPRIMFMF,12.6,12.9
204,2018-02-25,1STPRIMFMF,12.9,13.9
205,2018-02-22,1STPRIMFMF,13.9,13.9
206,2018-02-20,1STPRIMFMF,13.9,14
207,2018-02-19,1STPRIMFMF,14,13.9
208,2018-02-18,1STPRIMFMF,13.9,14
209,2018-02-15,1STPRIMFMF,14,14.3
210,2018-02-14,1STPRIMFMF,14.3,13.7
211,2018-02-13,1STPRIMFMF,13.7,13.8
212,2018-02-12,1STPRIMFMF,13.8,13.9
213,2018-02-11,1STPRIMFMF,13.9,13.6
214,2018-02-08,1STPRIMFMF,13.6,13.7
215,2018-02-07,1STPRIMFMF,13.7,14.1
216,2018-02-06,1STPRIMFMF,14.1,13.5
217,2018-02-05,1STPRIMFMF,13.5,13.2
218,2018-02-04,1STPRIMFMF,13.2,13.9
219,2018-02-01,1STPRIMFMF,13.9,14.3
220,2018-01-31,1STPRIMFMF,14.3,14.6
221,2018-01-30,1STPRIMFMF,14.6,14.7
222,2018-01-29,1STPRIMFMF,14.7,14.7
223,2018-01-28,1STPRIMFMF,14.7,14.8
224,2018-01-25,1STPRIMFMF,14.8,14.9
225,2018-01-24,1STPRIMFMF,14.9,15
226,2018-01-23,1STPRIMFMF,15,15.1
227,2018-01-22,1STPRIMFMF,15.1,15
228,2018-01-21,1STPRIMFMF,15,15.3
229,2018-01-18,1STPRIMFMF,15.3,15.2
230,2018-01-17,1STPRIMFMF,15.2,15.3
231,2018-01-16,1STPRIMFMF,15.3,15.2
232,2018-01-15,1STPRIMFMF,15.2,15.2
233,2018-01-14,1STPRIMFMF,15.2,15.4
234,2018-01-11,1STPRIMFMF,15.4,15.4
235,2018-01-10,1STPRIMFMF,15.4,15.5
236,2018-01-09,1STPRIMFMF,15.5,15.5
237,2018-01-08,1STPRIMFMF,15.5,15.8
238,2018-01-07,1STPRIMFMF,15.8,15.7
239,2018-01-04,1STPRIMFMF,15.7,15.4
240,2018-01-03,1STPRIMFMF,15.4,15.2
241,2018-01-02,1STPRIMFMF,15.2,15.2
242,2018-01-01,1STPRIMFMF,15.2,15.1
243,2018-06-28,AAMRANET,75.7,77.8
244,2018-06-27,AAMRANET,77.8,77.5
245,2018-06-26,AAMRANET,77.5,78.5
246,2018-06-25,AAMRANET,78.5,80.5
247,2018-06-24,AAMRANET,80.5,80.7
248,2018-06-21,AAMRANET,80.7,79.3
249,2018-06-20,AAMRANET,79.3,79
250,2018-06-19,AAMRANET,79,78
251,2018-06-18,AAMRANET,78,79.1
252,2018-06-12,AAMRANET,79.1,79.9
253,2018-06-11,AAMRANET,79.9,81.5
254,2018-06-10,AAMRANET,81.5,83.8
255,2018-06-07,AAMRANET,83.8,83.2
256,2018-06-06,AAMRANET,83.2,83.3
257,2018-06-05,AAMRANET,83.3,84.4
258,2018-06-04,AAMRANET,84.4,85.5
259,2018-06-03,AAMRANET,85.5,87.6
260,2018-05-31,AAMRANET,87.6,90
261,2018-05-30,AAMRANET,90,85.6
262,2018-05-29,AAMRANET,85.6,84.5
263,2018-05-28,AAMRANET,84.5,86.1
264,2018-05-27,AAMRANET,86.1,88.4
265,2018-05-24,AAMRANET,88.4,85.1
266,2018-05-23,AAMRANET,85.1,87.2
267,2018-05-22,AAMRANET,87.2,89.8
268,2018-05-21,AAMRANET,89.8,91.6
269,2018-05-20,AAMRANET,91.6,93
270,2018-05-17,AAMRANET,93,91.8
271,2018-05-16,AAMRANET,91.8,92
272,2018-05-15,AAMRANET,92,92.6
273,2018-05-14,AAMRANET,92.6,93.3
274,2018-05-13,AAMRANET,93.3,96.5
275,2018-05-10,AAMRANET,96.5,94.1
276,2018-05-09,AAMRANET,94.1,95.7
277,2018-05-08,AAMRANET,95.7,97.4
278,2018-05-07,AAMRANET,97.4,98.7
279,2018-05-06,AAMRANET,98.7,100.1
280,2018-05-03,AAMRANET,100.1,99.1
281,2018-04-30,AAMRANET,99.1,98.9
282,2018-04-26,AAMRANET,98.9,99.4
283,2018-04-25,AAMRANET,99.4,100.8
284,2018-04-24,AAMRANET,100.8,102.3
285,2018-04-23,AAMRANET,102.3,105.5
286,2018-04-22,AAMRANET,105.5,100.7
287,2018-04-19,AAMRANET,100.7,101
288,2018-04-18,AAMRANET,101,100.2
289,2018-04-17,AAMRANET,100.2,102.1
290,2018-04-16,AAMRANET,102.1,100.5
291,2018-04-15,AAMRANET,100.5,100.7
292,2018-04-12,AAMRANET,100.7,100.1
293,2018-04-11,AAMRANET,100.1,101.1
294,2018-04-10,AAMRANET,101.1,102
295,2018-04-09,AAMRANET,102,105
296,2018-04-08,AAMRANET,105,103.6
297,2018-04-05,AAMRANET,103.6,101.5
298,2018-04-04,AAMRANET,101.5,98.1
299,2018-04-03,AAMRANET,98.1,97.2
300,2018-04-02,AAMRANET,97.2,95
301,2018-04-01,AAMRANET,95,94.3
302,2018-03-29,AAMRANET,94.3,94.5
303,2018-03-28,AAMRANET,94.5,95.2
304,2018-03-27,AAMRANET,95.2,96.3
305,2018-03-25,AAMRANET,96.3,94.6
306,2018-03-22,AAMRANET,94.6,92.9
307,2018-03-21,AAMRANET,92.9,92.8
308,2018-03-20,AAMRANET,92.8,93.2
309,2018-03-19,AAMRANET,93.2,96.6
310,2018-03-18,AAMRANET,96.6,94.6
311,2018-03-15,AAMRANET,94.6,93.1
312,2018-03-14,AAMRANET,93.1,90
313,2018-03-13,AAMRANET,90,92
314,2018-03-12,AAMRANET,92,93.9
315,2018-03-11,AAMRANET,93.9,94.1
316,2018-03-08,AAMRANET,94.1,96
317,2018-03-07,AAMRANET,96,96.4
318,2018-03-06,AAMRANET,96.4,94.3
319,2018-03-05,AAMRANET,94.3,94
320,2018-03-04,AAMRANET,94,92.6
321,2018-03-01,AAMRANET,92.6,90.5
322,2018-02-28,AAMRANET,90.5,89
323,2018-02-27,AAMRANET,89,87.1
324,2018-02-26,AAMRANET,87.1,85.1
325,2018-02-25,AAMRANET,85.1,85.9
326,2018-02-22,AAMRANET,85.9,86
327,2018-02-20,AAMRANET,86,86.4
328,2018-02-19,AAMRANET,86.4,87.1
329,2018-02-18,AAMRANET,87.1,89.1
330,2018-02-15,AAMRANET,89.1,90.5
331,2018-02-14,AAMRANET,90.5,90.5
332,2018-02-13,AAMRANET,90.5,92.1
333,2018-02-12,AAMRANET,92.1,87.8
334,2018-02-11,AAMRANET,87.8,86.1
335,2018-02-08,AAMRANET,86.1,86.3
336,2018-02-07,AAMRANET,86.3,87.1
337,2018-02-06,AAMRANET,87.1,86.9
338,2018-02-05,AAMRANET,86.9,87.7
339,2018-02-04,AAMRANET,87.7,90.8
340,2018-02-01,AAMRANET,90.8,92.3
341,2018-01-31,AAMRANET,92.3,92.4
342,2018-01-30,AAMRANET,92.4,88.6
343,2018-01-29,AAMRANET,88.6,87.5
344,2018-01-28,AAMRANET,87.5,87.6
345,2018-01-25,AAMRANET,87.6,88.1
346,2018-01-24,AAMRANET,88.1,87.6
347,2018-01-23,AAMRANET,87.6,88.8
348,2018-01-22,AAMRANET,88.8,88.4
349,2018-01-21,AAMRANET,88.4,90.4
350,2018-01-18,AAMRANET,90.4,90
351,2018-01-17,AAMRANET,90,90.5
352,2018-01-16,AAMRANET,90.5,87.5
353,2018-01-15,AAMRANET,87.5,88.1
354,2018-01-14,AAMRANET,88.1,89.1
355,2018-01-11,AAMRANET,89.1,92.8
356,2018-01-10,AAMRANET,92.8,93.4
357,2018-01-09,AAMRANET,93.4,95.4
358,2018-01-08,AAMRANET,95.4,96.5
359,2018-01-07,AAMRANET,96.5,97
360,2018-01-04,AAMRANET,97,96.1
361,2018-01-03,AAMRANET,96.1,95.5
362,2018-01-02,AAMRANET,95.5,96.8
363,2018-01-01,AAMRANET,96.8,97.7
364,2018-06-28,AAMRATECH,27.7,28.8
365,2018-06-27,AAMRATECH,28.8,27.7
366,2018-06-26,AAMRATECH,27.7,27.7
367,2018-06-25,AAMRATECH,27.7,28.2
368,2018-06-24,AAMRATECH,28.2,27.9
369,2018-06-21,AAMRATECH,27.9,27.9
370,2018-06-20,AAMRATECH,27.9,27.6
371,2018-06-19,AAMRATECH,27.6,27.4
372,2018-06-18,AAMRATECH,27.4,27.8
373,2018-06-12,AAMRATECH,27.8,27.6
374,2018-06-11,AAMRATECH,27.6,27.5
375,2018-06-10,AAMRATECH,27.5,28.1
376,2018-06-07,AAMRATECH,28.1,28.1
377,2018-06-06,AAMRATECH,28.1,28.1
378,2018-06-05,AAMRATECH,28.1,28.2
379,2018-06-04,AAMRATECH,28.2,28.2
380,2018-06-03,AAMRATECH,28.2,28.6
381,2018-05-31,AAMRATECH,28.6,28.8
382,2018-05-30,AAMRATECH,28.8,28.7
383,2018-05-29,AAMRATECH,28.7,28.8
384,2018-05-28,AAMRATECH,28.8,29.2
385,2018-05-27,AAMRATECH,29.2,28.9
386,2018-05-24,AAMRATECH,28.9,28.7
387,2018-05-23,AAMRATECH,28.7,28.8
388,2018-05-22,AAMRATECH,28.8,29
389,2018-05-21,AAMRATECH,29,28.7
390,2018-05-20,AAMRATECH,28.7,29.6
391,2018-05-17,AAMRATECH,29.6,30.4
392,2018-05-16,AAMRATECH,30.4,30.5
393,2018-05-15,AAMRATECH,30.5,30.6
394,2018-05-14,AAMRATECH,30.6,30.6
395,2018-05-13,AAMRATECH,30.6,31
396,2018-05-10,AAMRATECH,31,30.8
397,2018-05-09,AAMRATECH,30.8,31.1
398,2018-05-08,AAMRATECH,31.1,31.9
399,2018-05-07,AAMRATECH,31.9,30.2
400,2018-05-06,AAMRATECH,30.2,29.3
401,2018-05-03,AAMRATECH,29.3,29.8
402,2018-04-30,AAMRATECH,29.8,31.3
403,2018-04-26,AAMRATECH,31.3,30.8
404,2018-04-25,AAMRATECH,30.8,31.1
405,2018-04-24,AAMRATECH,31.1,31.1
406,2018-04-23,AAMRATECH,31.1,31.1
407,2018-04-22,AAMRATECH,31.1,31.1
408,2018-04-19,AAMRATECH,31.1,31.2
409,2018-04-18,AAMRATECH,31.2,31.5
410,2018-04-17,AAMRATECH,31.5,31.6
411,2018-04-16,AAMRATECH,31.6,31
412,2018-04-15,AAMRATECH,31,31.5
413,2018-04-12,AAMRATECH,31.5,31.9
414,2018-04-11,AAMRATECH,31.9,32.4
415,2018-04-10,AAMRATECH,32.4,32.3
416,2018-04-09,AAMRATECH,32.3,32
417,2018-04-08,AAMRATECH,32,31.7
418,2018-04-05,AAMRATECH,31.7,31.5
419,2018-04-04,AAMRATECH,31.5,32.2
420,2018-04-03,AAMRATECH,32.2,32.4
421,2018-04-02,AAMRATECH,32.4,31.5
422,2018-04-01,AAMRATECH,31.5,30.4
423,2018-03-29,AAMRATECH,30.4,30.2
424,2018-03-28,AAMRATECH,30.2,30.5
425,2018-03-27,AAMRATECH,30.5,31
426,2018-03-25,AAMRATECH,31,31.1
427,2018-03-22,AAMRATECH,31.1,31.1
428,2018-03-21,AAMRATECH,31.1,31.4
429,2018-03-20,AAMRATECH,31.4,31.4
430,2018-03-19,AAMRATECH,31.4,31.7
431,2018-03-18,AAMRATECH,31.7,31.7
432,2018-03-15,AAMRATECH,31.7,31.4
433,2018-03-14,AAMRATECH,31.4,31.4
434,2018-03-13,AAMRATECH,31.4,32.1
435,2018-03-12,AAMRATECH,32.1,31.8
436,2018-03-11,AAMRATECH,31.8,32.5
437,2018-03-08,AAMRATECH,32.5,32.7
438,2018-03-07,AAMRATECH,32.7,32.6
439,2018-03-06,AAMRATECH,32.6,31.5
440,2018-03-05,AAMRATECH,31.5,31.8
441,2018-03-04,AAMRATECH,31.8,31.5
442,2018-03-01,AAMRATECH,31.5,31
443,2018-02-28,AAMRATECH,31,31.2
444,2018-02-27,AAMRATECH,31.2,31.1
445,2018-02-26,AAMRATECH,31.1,31.5
446,2018-02-25,AAMRATECH,31.5,32
447,2018-02-22,AAMRATECH,32,31.9
448,2018-02-20,AAMRATECH,31.9,32.2
449,2018-02-19,AAMRATECH,32.2,32.7
450,2018-02-18,AAMRATECH,32.7,33
451,2018-02-15,AAMRATECH,33,33.2
452,2018-02-14,AAMRATECH,33.2,32.6
453,2018-02-13,AAMRATECH,32.6,32.7
454,2018-02-12,AAMRATECH,32.7,32.5
455,2018-02-11,AAMRATECH,32.5,31.7
456,2018-02-08,AAMRATECH,31.7,31.9
457,2018-02-07,AAMRATECH,31.9,31.6
458,2018-02-06,AAMRATECH,31.6,31.3
459,2018-02-05,AAMRATECH,31.3,31.3
460,2018-02-04,AAMRATECH,31.3,32.1
461,2018-02-01,AAMRATECH,32.1,32.5
462,2018-01-31,AAMRATECH,32.5,33.1
463,2018-01-30,AAMRATECH,33.1,32.2
464,2018-01-29,AAMRATECH,32.2,32.2
465,2018-01-28,AAMRATECH,32.2,32.4
466,2018-01-25,AAMRATECH,32.4,32.8
467,2018-01-24,AAMRATECH,32.8,32.6
468,2018-01-23,AAMRATECH,32.6,33
469,2018-01-22,AAMRATECH,33,32.7
470,2018-01-21,AAMRATECH,32.7,32.6
471,2018-01-18,AAMRATECH,32.6,32.7
472,2018-01-17,AAMRATECH,32.7,32.8
473,2018-01-16,AAMRATECH,32.8,32.7
474,2018-01-15,AAMRATECH,32.7,32.6
475,2018-01-14,AAMRATECH,32.6,33
476,2018-01-11,AAMRATECH,33,32.8
477,2018-01-10,AAMRATECH,32.8,33
478,2018-01-09,AAMRATECH,33,33.3
479,2018-01-08,AAMRATECH,33.3,33.8
480,2018-01-07,AAMRATECH,33.8,33.8
481,2018-01-04,AAMRATECH,33.8,33.8
482,2018-01-03,AAMRATECH,33.8,33.9
483,2018-01-02,AAMRATECH,33.9,33.5
484,2018-01-01,AAMRATECH,33.5,33.3
485,2018-06-28,ABB1STMF,6,6
486,2018-06-27,ABB1STMF,6,6
487,2018-06-26,ABB1STMF,6,6
488,2018-06-25,ABB1STMF,6,6
489,2018-06-24,ABB1STMF,6,6
490,2018-06-21,ABB1STMF,6,5.9
491,2018-06-20,ABB1STMF,5.9,5.9
492,2018-06-19,ABB1STMF,5.9,6
493,2018-06-18,ABB1STMF,6,5.9
494,2018-06-12,ABB1STMF,5.9,5.9
495,2018-06-11,ABB1STMF,5.9,6
496,2018-06-10,ABB1STMF,6,5.9
497,2018-06-07,ABB1STMF,5.9,5.9
498,2018-06-06,ABB1STMF,5.9,5.9
499,2018-06-05,ABB1STMF,5.9,5.9
500,2018-06-04,ABB1STMF,5.9,5.9
501,2018-06-03,ABB1STMF,5.9,5.9
502,2018-05-31,ABB1STMF,5.9,5.9
503,2018-05-30,ABB1STMF,5.9,5.9
504,2018-05-29,ABB1STMF,5.9,6
505,2018-05-28,ABB1STMF,6,6
506,2018-05-27,ABB1STMF,6,6
507,2018-05-24,ABB1STMF,6,6
508,2018-05-23,ABB1STMF,6,6
509,2018-05-22,ABB1STMF,6,6
510,2018-05-21,ABB1STMF,6,6
511,2018-05-20,ABB1STMF,6,6.1
512,2018-05-17,ABB1STMF,6.1,6.2
513,2018-05-16,ABB1STMF,6.2,6.1
514,2018-05-15,ABB1STMF,6.1,6.2
515,2018-05-14,ABB1STMF,6.2,6.2
516,2018-05-13,ABB1STMF,6.2,6.3
517,2018-05-10,ABB1STMF,6.3,6.3
518,2018-05-09,ABB1STMF,6.3,6.4
519,2018-05-08,ABB1STMF,6.4,6.2
520,2018-05-07,ABB1STMF,6.2,6.2
521,2018-05-06,ABB1STMF,6.2,6.3
522,2018-05-03,ABB1STMF,6.3,6.2
523,2018-04-30,ABB1STMF,6.2,6.3
524,2018-04-26,ABB1STMF,6.3,6.3
525,2018-04-25,ABB1STMF,6.3,6.4
526,2018-04-24,ABB1STMF,6.4,6.3
527,2018-04-23,ABB1STMF,6.3,6.3
528,2018-04-22,ABB1STMF,6.3,6.4
529,2018-04-19,ABB1STMF,6.4,6.5
530,2018-04-18,ABB1STMF,6.5,6.5
531,2018-04-17,ABB1STMF,6.5,6.3
532,2018-04-16,ABB1STMF,6.3,6.3
533,2018-04-15,ABB1STMF,6.3,6.3
534,2018-04-12,ABB1STMF,6.3,6.3
535,2018-04-11,ABB1STMF,6.3,6.2
536,2018-04-10,ABB1STMF,6.2,6.2
537,2018-04-09,ABB1STMF,6.2,6.2
538,2018-04-08,ABB1STMF,6.2,6.2
539,2018-04-05,ABB1STMF,6.2,6.2
540,2018-04-04,ABB1STMF,6.2,6.1
541,2018-04-03,ABB1STMF,6.1,6.1
542,2018-04-02,ABB1STMF,6.1,6
543,2018-04-01,ABB1STMF,6,5.9
544,2018-03-29,ABB1STMF,5.9,5.8
545,2018-03-28,ABB1STMF,5.8,5.8
546,2018-03-27,ABB1STMF,5.8,6
547,2018-03-25,ABB1STMF,6,6
548,2018-03-22,ABB1STMF,6,6.1
549,2018-03-21,ABB1STMF,6.1,6.3
550,2018-03-20,ABB1STMF,6.3,6.1
551,2018-03-19,ABB1STMF,6.1,6.1
552,2018-03-18,ABB1STMF,6.1,6.1
553,2018-03-15,ABB1STMF,6.1,5.9
554,2018-03-14,ABB1STMF,5.9,5.8
555,2018-03-13,ABB1STMF,5.8,5.9
556,2018-03-12,ABB1STMF,5.9,5.9
557,2018-03-11,ABB1STMF,5.9,6
558,2018-03-08,ABB1STMF,6,5.9
559,2018-03-07,ABB1STMF,5.9,5.9
560,2018-03-06,ABB1STMF,5.9,5.9
561,2018-03-05,ABB1STMF,5.9,5.9
