SL NO,DATE,TRADING CODE,CLOSE PRICE,YCP*
8150,2016-04-05,BSCCL,105,106.2
8151,2016-04-04,BSCCL,106.2,105.4
8152,2016-04-03,BSCCL,105.4,105.3
8153,2016-03-31,BSCCL,105.3,106.9
8154,2016-03-30,BSCCL,106.9,105.6
8155,2016-03-29,BSCCL,105.6,104
8156,2016-03-28,BSCCL,104,104
8157,2016-03-27,BSCCL,104,105.1
8158,2016-03-24,BSCCL,105.1,105.8
8159,2016-03-23,BSCCL,105.8,108
8160,2016-03-22,BSCCL,108,107.2
8161,2016-03-21,BSCCL,107.2,107.1
8162,2016-03-20,BSCCL,107.1,108.5
8163,2016-03-16,BSCCL,108.5,110.9
8164,2016-03-15,BSCCL,110.9,112.9
8165,2016-03-14,BSCCL,112.9,110.6
8166,2016-03-13,BSCCL,110.6,107.4
8167,2016-03-10,BSCCL,107.4,106.2
8168,2016-03-09,BSCCL,106.2,107.5
8169,2016-03-08,BSCCL,107.5,109.9
8170,2016-03-07,BSCCL,109.9,104.8
8171,2016-03-06,BSCCL,104.8,103.4
8172,2016-03-03,BSCCL,103.4,102.9
8173,2016-03-02,BSCCL,102.9,102.8
8174,2016-03-01,BSCCL,102.8,103.4
8175,2016-02-29,BSCCL,103.4,104.1
8176,2016-02-28,BSCCL,104.1,104.8
8177,2016-02-25,BSCCL,104.8,104.8
8178,2016-02-24,BSCCL,104.8,105.5
8179,2016-02-23,BSCCL,105.5,105.6
8180,2016-02-22,BSCCL,105.6,106.4
8181,2016-02-18,BSCCL,106.4,106.4
8182,2016-02-17,BSCCL,106.4,107.2
8183,2016-02-16,BSCCL,107.2,107.5
8184,2016-02-15,BSCCL,107.5,108.4
8185,2016-02-14,BSCCL,108.4,110.7
8186,2016-02-11,BSCCL,110.7,111.6
8187,2016-02-10,BSCCL,111.6,108.9
8188,2016-02-09,BSCCL,108.9,109.1
8189,2016-02-08,BSCCL,109.1,112.7
8190,2016-02-07,BSCCL,112.7,109.8
8191,2016-02-04,BSCCL,109.8,106.8
8192,2016-02-03,BSCCL,106.8,106
8193,2016-02-02,BSCCL,106,104.9
8194,2016-02-01,BSCCL,104.9,102.7
8195,2016-01-31,BSCCL,102.7,104.6
8196,2016-01-28,BSCCL,104.6,104.6
8197,2016-01-27,BSCCL,104.6,105.7
8198,2016-01-26,BSCCL,105.7,105.9
8199,2016-01-25,BSCCL,105.9,106.4
8200,2016-01-24,BSCCL,106.4,107.7
8201,2016-01-21,BSCCL,107.7,106.5
8202,2016-01-20,BSCCL,106.5,108.6
8203,2016-01-19,BSCCL,108.6,104.7
8204,2016-01-18,BSCCL,104.7,104.7
8205,2016-01-17,BSCCL,104.7,104.3
8206,2016-01-14,BSCCL,104.3,104.7
8207,2016-01-13,BSCCL,104.7,104.3
8208,2016-01-12,BSCCL,104.3,104.7
8209,2016-01-11,BSCCL,104.7,106
8210,2016-01-10,BSCCL,106,106.8
8211,2016-01-07,BSCCL,106.8,108
8212,2016-01-06,BSCCL,108,108.6
8213,2016-01-05,BSCCL,108.6,106.1
8214,2016-01-04,BSCCL,106.1,106.9
8215,2016-01-03,BSCCL,106.9,108.1
8216,2016-06-30,BSRMLTD,147.8,146
8217,2016-06-29,BSRMLTD,146,144.5
8218,2016-06-28,BSRMLTD,144.5,143
8219,2016-06-27,BSRMLTD,143,141.2
8220,2016-06-26,BSRMLTD,141.2,140.7
8221,2016-06-23,BSRMLTD,140.7,142.5
8222,2016-06-22,BSRMLTD,142.5,143.1
8223,2016-06-21,BSRMLTD,143.1,145.4
8224,2016-06-20,BSRMLTD,145.4,143.7
8225,2016-06-19,BSRMLTD,143.7,147.9
8226,2016-06-16,BSRMLTD,147.9,147.7
8227,2016-06-15,BSRMLTD,147.7,149.6
8228,2016-06-14,BSRMLTD,149.6,152.6
8229,2016-06-13,BSRMLTD,152.6,149.3
8230,2016-06-12,BSRMLTD,149.3,145.3
8231,2016-06-09,BSRMLTD,145.3,141.7
8232,2016-06-08,BSRMLTD,141.7,142.3
8233,2016-06-07,BSRMLTD,142.3,140.8
8234,2016-06-06,BSRMLTD,140.8,142
8235,2016-06-05,BSRMLTD,142,134.3
8236,2016-06-02,BSRMLTD,134.3,133.1
8237,2016-06-01,BSRMLTD,133.1,134.5
8238,2016-05-31,BSRMLTD,134.5,135.8
8239,2016-05-30,BSRMLTD,135.8,132.5
8240,2016-05-29,BSRMLTD,132.5,133.5
8241,2016-05-26,BSRMLTD,133.5,134.1
8242,2016-05-25,BSRMLTD,134.1,134.9
8243,2016-05-24,BSRMLTD,134.9,135.8
8244,2016-05-22,BSRMLTD,135.8,138.7
8245,2016-05-19,BSRMLTD,138.7,136.5
8246,2016-05-18,BSRMLTD,136.5,131.7
8247,2016-05-17,BSRMLTD,131.7,133.3
8248,2016-05-16,BSRMLTD,133.3,133.3
8249,2016-05-15,BSRMLTD,133.3,137.4
8250,2016-05-12,BSRMLTD,137.4,135.8
8251,2016-05-11,BSRMLTD,135.8,140.4
8252,2016-05-10,BSRMLTD,140.4,142.6
8253,2016-05-09,BSRMLTD,142.6,147
8254,2016-05-08,BSRMLTD,147,149.6
8255,2016-05-05,BSRMLTD,149.6,150.9
8256,2016-05-04,BSRMLTD,150.9,142.9
8257,2016-05-03,BSRMLTD,142.9,139.8
8258,2016-05-02,BSRMLTD,139.8,142
8259,2016-04-28,BSRMLTD,142,132.2
8260,2016-04-27,BSRMLTD,132.2,141.2
8261,2016-04-26,BSRMLTD,141.2,151.9
8262,2016-04-25,BSRMLTD,151.9,166.9
8263,2016-04-24,BSRMLTD,166.9,176.7
8264,2016-04-21,BSRMLTD,176.7,171.9
8265,2016-04-20,BSRMLTD,171.9,178.1
8266,2016-04-19,BSRMLTD,178.1,183.5
8267,2016-04-18,BSRMLTD,183.5,178.7
8268,2016-04-17,BSRMLTD,178.7,183.4
8269,2016-04-13,BSRMLTD,183.4,189.9
8270,2016-04-12,BSRMLTD,189.9,186.4
8271,2016-04-11,BSRMLTD,186.4,189.1
8272,2016-04-10,BSRMLTD,189.1,193.3
8273,2016-04-07,BSRMLTD,193.3,189.5
8274,2016-04-06,BSRMLTD,189.5,182.2
8275,2016-04-05,BSRMLTD,182.2,186.6
8276,2016-04-04,BSRMLTD,186.6,190.9
8277,2016-04-03,BSRMLTD,190.9,194.7
8278,2016-03-31,BSRMLTD,194.7,191.1
8279,2016-03-30,BSRMLTD,191.1,181.8
8280,2016-03-29,BSRMLTD,181.8,177
8281,2016-03-28,BSRMLTD,177,181.8
8282,2016-03-27,BSRMLTD,181.8,181.3
8283,2016-03-24,BSRMLTD,181.3,181.3
8284,2016-03-23,BSRMLTD,181.3,176.9
8285,2016-03-22,BSRMLTD,176.9,173.8
8286,2016-03-21,BSRMLTD,173.8,162.5
8287,2016-03-20,BSRMLTD,162.5,156.4
8288,2016-03-16,BSRMLTD,156.4,162.5
8289,2016-03-15,BSRMLTD,162.5,165.5
8290,2016-03-14,BSRMLTD,165.5,161.2
8291,2016-03-13,BSRMLTD,161.2,172.2
8292,2016-03-10,BSRMLTD,172.2,175.8
8293,2016-03-09,BSRMLTD,175.8,178
8294,2016-03-08,BSRMLTD,178,178.5
8295,2016-03-07,BSRMLTD,178.5,167.4
8296,2016-03-06,BSRMLTD,167.4,204
8297,2016-03-03,BSRMLTD,204,204
8298,2016-03-02,BSRMLTD,204,201.7
8299,2016-03-01,BSRMLTD,201.7,204.3
8300,2016-02-29,BSRMLTD,204.3,195.2
8301,2016-02-28,BSRMLTD,195.2,178.3
8302,2016-02-25,BSRMLTD,178.3,183.4
8303,2016-02-24,BSRMLTD,183.4,182.3
8304,2016-02-23,BSRMLTD,182.3,177.3
8305,2016-02-22,BSRMLTD,177.3,176.5
8306,2016-02-18,BSRMLTD,176.5,167.6
8307,2016-02-17,BSRMLTD,167.6,162.6
8308,2016-02-16,BSRMLTD,162.6,168.7
8309,2016-02-15,BSRMLTD,168.7,154.5
8310,2016-02-14,BSRMLTD,154.5,146.3
8311,2016-02-11,BSRMLTD,146.3,116.4
8312,2016-02-10,BSRMLTD,116.4,117.6
8313,2016-02-09,BSRMLTD,117.6,116.8
8314,2016-02-08,BSRMLTD,116.8,113.8
8315,2016-02-07,BSRMLTD,113.8,117
8316,2016-02-04,BSRMLTD,117,117.8
8317,2016-02-03,BSRMLTD,117.8,120.5
8318,2016-02-02,BSRMLTD,120.5,120.1
8319,2016-02-01,BSRMLTD,120.1,116.9
8320,2016-01-31,BSRMLTD,116.9,119.1
8321,2016-01-28,BSRMLTD,119.1,120.5
8322,2016-01-27,BSRMLTD,120.5,122
8323,2016-01-26,BSRMLTD,122,121.3
8324,2016-01-25,BSRMLTD,121.3,123.7
8325,2016-01-24,BSRMLTD,123.7,124.1
8326,2016-01-21,BSRMLTD,124.1,124.4
8327,2016-01-20,BSRMLTD,124.4,124.6
8328,2016-01-19,BSRMLTD,124.6,124.6
8329,2016-01-18,BSRMLTD,124.6,123.8
8330,2016-01-17,BSRMLTD,123.8,125.2
8331,2016-01-14,BSRMLTD,125.2,125.3
8332,2016-01-13,BSRMLTD,125.3,126.6
8333,2016-01-12,BSRMLTD,126.6,129
8334,2016-01-11,BSRMLTD,129,129.7
8335,2016-01-10,BSRMLTD,129.7,134.8
8336,2016-01-07,BSRMLTD,134.8,137.2
8337,2016-01-06,BSRMLTD,137.2,133.8
8338,2016-01-05,BSRMLTD,133.8,128.2
8339,2016-01-04,BSRMLTD,128.2,131.5
8340,2016-01-03,BSRMLTD,131.5,131.6
8341,2016-06-30,BSRMSTEEL,92.3,91.4
8342,2016-06-29,BSRMSTEEL,91.4,91.1
8343,2016-06-28,BSRMSTEEL,91.1,90.8
8344,2016-06-27,BSRMSTEEL,90.8,90.1
8345,2016-06-26,BSRMSTEEL,90.1,90.7
8346,2016-06-23,BSRMSTEEL,90.7,90.9
8347,2016-06-22,BSRMSTEEL,90.9,90.6
8348,2016-06-21,BSRMSTEEL,90.6,91.1
8349,2016-06-20,BSRMSTEEL,91.1,92
8350,2016-06-19,BSRMSTEEL,92,92.5
8351,2016-06-16,BSRMSTEEL,92.5,93.2
8352,2016-06-15,BSRMSTEEL,93.2,93.1
8353,2016-06-14,BSRMSTEEL,93.1,94.5
8354,2016-06-13,BSRMSTEEL,94.5,94.2
8355,2016-06-12,BSRMSTEEL,94.2,93.2
8356,2016-06-09,BSRMSTEEL,93.2,93.3
8357,2016-06-08,BSRMSTEEL,93.3,93.5
8358,2016-06-07,BSRMSTEEL,93.5,93.8
8359,2016-06-06,BSRMSTEEL,93.8,95.2
8360,2016-06-05,BSRMSTEEL,95.2,93.8
8361,2016-06-02,BSRMSTEEL,93.8,93.4
8362,2016-06-01,BSRMSTEEL,93.4,93.5
8363,2016-05-31,BSRMSTEEL,93.5,94.5
8364,2016-05-30,BSRMSTEEL,94.5,94
8365,2016-05-29,BSRMSTEEL,94,94.1
8366,2016-05-26,BSRMSTEEL,94.1,93.9
8367,2016-05-25,BSRMSTEEL,93.9,94.1
8368,2016-05-24,BSRMSTEEL,94.1,95.1
8369,2016-05-22,BSRMSTEEL,95.1,95.8
8370,2016-05-19,BSRMSTEEL,95.8,95.8
8371,2016-05-18,BSRMSTEEL,95.8,93.1
8372,2016-05-17,BSRMSTEEL,93.1,94.1
8373,2016-05-16,BSRMSTEEL,94.1,94.1
8374,2016-05-15,BSRMSTEEL,94.1,96.4
8375,2016-05-12,BSRMSTEEL,96.4,99.5
8376,2016-05-11,BSRMSTEEL,99.5,100.7
8377,2016-05-10,BSRMSTEEL,100.7,104.2
8378,2016-05-09,BSRMSTEEL,104.2,97.2
8379,2016-05-08,BSRMSTEEL,97.2,95.3
8380,2016-05-05,BSRMSTEEL,95.3,97
8381,2016-05-04,BSRMSTEEL,97,93.7
8382,2016-05-03,BSRMSTEEL,93.7,90.7
8383,2016-05-02,BSRMSTEEL,90.7,91.9
8384,2016-04-28,BSRMSTEEL,91.9,89
8385,2016-04-27,BSRMSTEEL,89,88.5
8386,2016-04-26,BSRMSTEEL,88.5,92.3
8387,2016-04-25,BSRMSTEEL,92.3,95
8388,2016-04-24,BSRMSTEEL,95,96.8
8389,2016-04-21,BSRMSTEEL,96.8,93
8390,2016-04-20,BSRMSTEEL,93,94.7
8391,2016-04-19,BSRMSTEEL,94.7,95
8392,2016-04-18,BSRMSTEEL,95,91.4
8393,2016-04-17,BSRMSTEEL,91.4,92.3
8394,2016-04-13,BSRMSTEEL,92.3,93
8395,2016-04-12,BSRMSTEEL,93,90.9
8396,2016-04-11,BSRMSTEEL,90.9,91.8
8397,2016-04-10,BSRMSTEEL,91.8,89.1
8398,2016-04-07,BSRMSTEEL,89.1,88.4
8399,2016-04-06,BSRMSTEEL,88.4,88.4
8400,2016-04-05,BSRMSTEEL,88.4,89.7
8401,2016-04-04,BSRMSTEEL,89.7,87.4
8402,2016-04-03,BSRMSTEEL,87.4,87.2
8403,2016-03-31,BSRMSTEEL,87.2,86.3
8404,2016-03-30,BSRMSTEEL,86.3,83.2
8405,2016-03-29,BSRMSTEEL,83.2,84
8406,2016-03-28,BSRMSTEEL,84,86.7
8407,2016-03-27,BSRMSTEEL,86.7,86.4
8408,2016-03-24,BSRMSTEEL,86.4,86.8
8409,2016-03-23,BSRMSTEEL,86.8,88.5
8410,2016-03-22,BSRMSTEEL,88.5,88.8
8411,2016-03-21,BSRMSTEEL,88.8,86.8
8412,2016-03-20,BSRMSTEEL,86.8,85.7
8413,2016-03-16,BSRMSTEEL,85.7,86.8
8414,2016-03-15,BSRMSTEEL,86.8,86.5
8415,2016-03-14,BSRMSTEEL,86.5,87.2
8416,2016-03-13,BSRMSTEEL,87.2,89.4
8417,2016-03-10,BSRMSTEEL,89.4,87.2
8418,2016-03-09,BSRMSTEEL,87.2,89.7
8419,2016-03-08,BSRMSTEEL,89.7,91.4
8420,2016-03-07,BSRMSTEEL,91.4,85.7
8421,2016-03-06,BSRMSTEEL,85.7,91.2
8422,2016-03-03,BSRMSTEEL,91.2,91.2
8423,2016-03-02,BSRMSTEEL,91.2,90.1
8424,2016-03-01,BSRMSTEEL,90.1,91.6
8425,2016-02-29,BSRMSTEEL,91.6,90.7
8426,2016-02-28,BSRMSTEEL,90.7,89.1
8427,2016-02-25,BSRMSTEEL,89.1,89.6
8428,2016-02-24,BSRMSTEEL,89.6,91.1
8429,2016-02-23,BSRMSTEEL,91.1,91.4
8430,2016-02-22,BSRMSTEEL,91.4,91.8
8431,2016-02-18,BSRMSTEEL,91.8,92
8432,2016-02-17,BSRMSTEEL,92,92.3
8433,2016-02-16,BSRMSTEEL,92.3,94.4
8434,2016-02-15,BSRMSTEEL,94.4,93.2
8435,2016-02-14,BSRMSTEEL,93.2,93.3
8436,2016-02-11,BSRMSTEEL,93.3,86.3
8437,2016-02-10,BSRMSTEEL,86.3,88.5
8438,2016-02-09,BSRMSTEEL,88.5,84.9
8439,2016-02-08,BSRMSTEEL,84.9,84.5
8440,2016-02-07,BSRMSTEEL,84.5,86.2
8441,2016-02-04,BSRMSTEEL,86.2,89.9
8442,2016-02-03,BSRMSTEEL,89.9,91.6
8443,2016-02-02,BSRMSTEEL,91.6,90.2
8444,2016-02-01,BSRMSTEEL,90.2,88.8
8445,2016-01-31,BSRMSTEEL,88.8,90.4
8446,2016-01-28,BSRMSTEEL,90.4,91.7
8447,2016-01-27,BSRMSTEEL,91.7,92.7
8448,2016-01-26,BSRMSTEEL,92.7,92.6
8449,2016-01-25,BSRMSTEEL,92.6,93.2
8450,2016-01-24,BSRMSTEEL,93.2,93.6
8451,2016-01-21,BSRMSTEEL,93.6,94.2
8452,2016-01-20,BSRMSTEEL,94.2,94.7
8453,2016-01-19,BSRMSTEEL,94.7,93.6
8454,2016-01-18,BSRMSTEEL,93.6,94.4
8455,2016-01-17,BSRMSTEEL,94.4,94.9
8456,2016-01-14,BSRMSTEEL,94.9,94.2
8457,2016-01-13,BSRMSTEEL,94.2,94.8
8458,2016-01-12,BSRMSTEEL,94.8,95.5
8459,2016-01-11,BSRMSTEEL,95.5,95.6
8460,2016-01-10,BSRMSTEEL,95.6,96.6
8461,2016-01-07,BSRMSTEEL,96.6,97.9
8462,2016-01-06,BSRMSTEEL,97.9,97.2
8463,2016-01-05,BSRMSTEEL,97.2,94.9
8464,2016-01-04,BSRMSTEEL,94.9,95.5
8465,2016-01-03,BSRMSTEEL,95.5,96.3
8466,2016-06-30,BXPHARMA,83.5,82.6
8467,2016-06-29,BXPHARMA,82.6,82.2
8468,2016-06-28,BXPHARMA,82.2,81.7
8469,2016-06-27,BXPHARMA,81.7,80.5
8470,2016-06-26,BXPHARMA,80.5,80.8
8471,2016-06-23,BXPHARMA,80.8,80.4
8472,2016-06-22,BXPHARMA,80.4,80.9
8473,2016-06-21,BXPHARMA,80.9,80.9
8474,2016-06-20,BXPHARMA,80.9,81.3
8475,2016-06-19,BXPHARMA,81.3,81.6
8476,2016-06-16,BXPHARMA,81.6,81.8
8477,2016-06-15,BXPHARMA,81.8,82.2
8478,2016-06-14,BXPHARMA,82.2,82.8
8479,2016-06-13,BXPHARMA,82.8,83.5
8480,2016-06-12,BXPHARMA,83.5,84.7
8481,2016-06-09,BXPHARMA,84.7,83.5
8482,2016-06-08,BXPHARMA,83.5,84.6
8483,2016-06-07,BXPHARMA,84.6,84.1
8484,2016-06-06,BXPHARMA,84.1,83.5
8485,2016-06-05,BXPHARMA,83.5,84.6
8486,2016-06-02,BXPHARMA,84.6,82.8
8487,2016-06-01,BXPHARMA,82.8,82.6
8488,2016-05-31,BXPHARMA,82.6,82.7
8489,2016-05-30,BXPHARMA,82.7,83.1
8490,2016-05-29,BXPHARMA,83.1,82.9
8491,2016-05-26,BXPHARMA,82.9,82.3
8492,2016-05-25,BXPHARMA,82.3,83.1
8493,2016-05-24,BXPHARMA,83.1,83.2
8494,2016-05-22,BXPHARMA,83.2,82.7
8495,2016-05-19,BXPHARMA,82.7,82.8
8496,2016-05-18,BXPHARMA,82.8,83.8
8497,2016-05-17,BXPHARMA,83.8,82.7
8498,2016-05-16,BXPHARMA,82.7,81.7
8499,2016-05-15,BXPHARMA,81.7,84.6
8500,2016-05-12,BXPHARMA,84.6,84.6
8501,2016-05-11,BXPHARMA,84.6,84.7
8502,2016-05-10,BXPHARMA,84.7,84
8503,2016-05-09,BXPHARMA,84,87.2
8504,2016-05-08,BXPHARMA,87.2,86.6
8505,2016-05-05,BXPHARMA,86.6,84.5
8506,2016-05-04,BXPHARMA,84.5,84
8507,2016-05-03,BXPHARMA,84,81.2
8508,2016-05-02,BXPHARMA,81.2,81
8509,2016-04-28,BXPHARMA,81,81.7
8510,2016-04-27,BXPHARMA,81.7,81.8
8511,2016-04-26,BXPHARMA,81.8,81.5
8512,2016-04-25,BXPHARMA,81.5,83.9
8513,2016-04-24,BXPHARMA,83.9,83.4
8514,2016-04-21,BXPHARMA,83.4,83.2
8515,2016-04-20,BXPHARMA,83.2,81.2
8516,2016-04-19,BXPHARMA,81.2,83.1
8517,2016-04-18,BXPHARMA,83.1,83.5
8518,2016-04-17,BXPHARMA,83.5,84.1
8519,2016-04-13,BXPHARMA,84.1,83.9
8520,2016-04-12,BXPHARMA,83.9,83.6
8521,2016-04-11,BXPHARMA,83.6,84.7
8522,2016-04-10,BXPHARMA,84.7,85.9
8523,2016-04-07,BXPHARMA,85.9,85
8524,2016-04-06,BXPHARMA,85,86.1
8525,2016-04-05,BXPHARMA,86.1,85.5
8526,2016-04-04,BXPHARMA,85.5,83.5
8527,2016-04-03,BXPHARMA,83.5,84.1
8528,2016-03-31,BXPHARMA,84.1,84.5
8529,2016-03-30,BXPHARMA,84.5,84.5
8530,2016-03-29,BXPHARMA,84.5,83.2
8531,2016-03-28,BXPHARMA,83.2,84.9
8532,2016-03-27,BXPHARMA,84.9,84.7
8533,2016-03-24,BXPHARMA,84.7,84.9
8534,2016-03-23,BXPHARMA,84.9,85.4
8535,2016-03-22,BXPHARMA,85.4,87.1
8536,2016-03-21,BXPHARMA,87.1,84.5
8537,2016-03-20,BXPHARMA,84.5,85
8538,2016-03-16,BXPHARMA,85,85.2
8539,2016-03-15,BXPHARMA,85.2,85.2
8540,2016-03-14,BXPHARMA,85.2,84.9
8541,2016-03-13,BXPHARMA,84.9,86.3
8542,2016-03-10,BXPHARMA,86.3,85.3
8543,2016-03-09,BXPHARMA,85.3,86
8544,2016-03-08,BXPHARMA,86,86
8545,2016-03-07,BXPHARMA,86,86.9
8546,2016-03-06,BXPHARMA,86.9,88.2
8547,2016-03-03,BXPHARMA,88.2,88.6
8548,2016-03-02,BXPHARMA,88.6,85.6
8549,2016-03-01,BXPHARMA,85.6,87.3
8550,2016-02-29,BXPHARMA,87.3,88.5
8551,2016-02-28,BXPHARMA,88.5,89.1
8552,2016-02-25,BXPHARMA,89.1,90.6
8553,2016-02-24,BXPHARMA,90.6,92.6
8554,2016-02-23,BXPHARMA,92.6,91.8
8555,2016-02-22,BXPHARMA,91.8,93.1
8556,2016-02-18,BXPHARMA,93.1,94.1
8557,2016-02-17,BXPHARMA,94.1,93.5
8558,2016-02-16,BXPHARMA,93.5,94.5
8559,2016-02-15,BXPHARMA,94.5,93.3
8560,2016-02-14,BXPHARMA,93.3,94.4
8561,2016-02-11,BXPHARMA,94.4,93.5
8562,2016-02-10,BXPHARMA,93.5,92.1
8563,2016-02-09,BXPHARMA,92.1,91.1
8564,2016-02-08,BXPHARMA,91.1,91.9
8565,2016-02-07,BXPHARMA,91.9,89.2
8566,2016-02-04,BXPHARMA,89.2,88.1
8567,2016-02-03,BXPHARMA,88.1,89
8568,2016-02-02,BXPHARMA,89,87.1
8569,2016-02-01,BXPHARMA,87.1,86.4
8570,2016-01-31,BXPHARMA,86.4,86.5
8571,2016-01-28,BXPHARMA,86.5,86.7
8572,2016-01-27,BXPHARMA,86.7,87.5
8573,2016-01-26,BXPHARMA,87.5,86.7
8574,2016-01-25,BXPHARMA,86.7,86.9
8575,2016-01-24,BXPHARMA,86.9,86.1
8576,2016-01-21,BXPHARMA,86.1,87.2
8577,2016-01-20,BXPHARMA,87.2,88.7
8578,2016-01-19,BXPHARMA,88.7,88.2
8579,2016-01-18,BXPHARMA,88.2,88
8580,2016-01-17,BXPHARMA,88,89.2
8581,2016-01-14,BXPHARMA,89.2,89.7
8582,2016-01-13,BXPHARMA,89.7,90
8583,2016-01-12,BXPHARMA,90,87.7
8584,2016-01-11,BXPHARMA,87.7,87.6
8585,2016-01-10,BXPHARMA,87.6,89.2
8586,2016-01-07,BXPHARMA,89.2,90
8587,2016-01-06,BXPHARMA,90,88.8
8588,2016-01-05,BXPHARMA,88.8,88.2
8589,2016-01-04,BXPHARMA,88.2,86.4
8590,2016-01-03,BXPHARMA,86.4,84.1
8591,2016-06-30,BXSYNTH,6.3,6.2
8592,2016-06-29,BXSYNTH,6.2,6.3
8593,2016-06-28,BXSYNTH,6.3,6.3
8594,2016-06-27,BXSYNTH,6.3,6.2
8595,2016-06-26,BXSYNTH,6.2,6.2
8596,2016-06-23,BXSYNTH,6.2,6.2
8597,2016-06-22,BXSYNTH,6.2,6.2
8598,2016-06-21,BXSYNTH,6.2,6
8599,2016-06-20,BXSYNTH,6,6.2
8600,2016-06-19,BXSYNTH,6.2,6.3
8601,2016-06-16,BXSYNTH,6.3,6.3
8602,2016-06-15,BXSYNTH,6.3,6.1
8603,2016-06-14,BXSYNTH,6.1,6.4
8604,2016-06-13,BXSYNTH,6.4,6.4
8605,2016-06-12,BXSYNTH,6.4,6.5
8606,2016-06-09,BXSYNTH,6.5,6.4
8607,2016-06-08,BXSYNTH,6.4,6.5
8608,2016-06-07,BXSYNTH,6.5,6.6
8609,2016-06-06,BXSYNTH,6.6,6.6
8610,2016-06-05,BXSYNTH,6.6,6.6
8611,2016-06-02,BXSYNTH,6.6,6.6
8612,2016-06-01,BXSYNTH,6.6,6.6
8613,2016-05-31,BXSYNTH,6.6,6.5
8614,2016-05-30,BXSYNTH,6.5,6.6
8615,2016-05-29,BXSYNTH,6.6,6.6
8616,2016-05-26,BXSYNTH,6.6,6.6
8617,2016-05-25,BXSYNTH,6.6,6.7
8618,2016-05-24,BXSYNTH,6.7,6.6
8619,2016-05-22,BXSYNTH,6.6,6.8
8620,2016-05-19,BXSYNTH,6.8,6.7
8621,2016-05-18,BXSYNTH,6.7,6.7
8622,2016-05-17,BXSYNTH,6.7,6.7
8623,2016-05-16,BXSYNTH,6.7,6.8
8624,2016-05-15,BXSYNTH,6.8,6.8
8625,2016-05-12,BXSYNTH,6.8,6.8
8626,2016-05-11,BXSYNTH,6.8,6.6
8627,2016-05-10,BXSYNTH,6.6,6.8
8628,2016-05-09,BXSYNTH,6.8,7
8629,2016-05-08,BXSYNTH,7,6.6
8630,2016-05-05,BXSYNTH,6.6,6.4
8631,2016-05-04,BXSYNTH,6.4,6.5
8632,2016-05-03,BXSYNTH,6.5,6.3
8633,2016-05-02,BXSYNTH,6.3,6.4
8634,2016-04-28,BXSYNTH,6.4,6.5
8635,2016-04-27,BXSYNTH,6.5,6.5
8636,2016-04-26,BXSYNTH,6.5,6.6
8637,2016-04-25,BXSYNTH,6.6,6.6
8638,2016-04-24,BXSYNTH,6.6,6.8
8639,2016-04-21,BXSYNTH,6.8,7.5
8640,2016-04-20,BXSYNTH,7.5,7.4
8641,2016-04-19,BXSYNTH,7.4,7.6
8642,2016-04-18,BXSYNTH,7.6,7.4
8643,2016-04-17,BXSYNTH,7.4,7.4
8644,2016-04-13,BXSYNTH,7.4,7.5
8645,2016-04-12,BXSYNTH,7.5,7.6
8646,2016-04-11,BXSYNTH,7.6,7.7
8647,2016-04-10,BXSYNTH,7.7,7.7
8648,2016-04-07,BXSYNTH,7.7,7.7
8649,2016-04-06,BXSYNTH,7.7,7.7
8650,2016-04-05,BXSYNTH,7.7,7.8
8651,2016-04-04,BXSYNTH,7.8,7.6
8652,2016-04-03,BXSYNTH,7.6,7.8
8653,2016-03-31,BXSYNTH,7.8,7.7
8654,2016-03-30,BXSYNTH,7.7,7.7
8655,2016-03-29,BXSYNTH,7.7,7.7
8656,2016-03-28,BXSYNTH,7.7,7.5
8657,2016-03-27,BXSYNTH,7.5,7.8
8658,2016-03-24,BXSYNTH,7.8,7.8
8659,2016-03-23,BXSYNTH,7.8,7.7
8660,2016-03-22,BXSYNTH,7.7,7.8
8661,2016-03-21,BXSYNTH,7.8,7.8
8662,2016-03-20,BXSYNTH,7.8,7.8
8663,2016-03-16,BXSYNTH,7.8,7.8
8664,2016-03-15,BXSYNTH,7.8,7.8
8665,2016-03-14,BXSYNTH,7.8,7.8
8666,2016-03-13,BXSYNTH,7.8,7.8
8667,2016-03-10,BXSYNTH,7.8,7.8
8668,2016-03-09,BXSYNTH,7.8,7.8
8669,2016-03-08,BXSYNTH,7.8,7.9
8670,2016-03-07,BXSYNTH,7.9,7.8
8671,2016-03-06,BXSYNTH,7.8,7.9
8672,2016-03-03,BXSYNTH,7.9,7.9
8673,2016-03-02,BXSYNTH,7.9,7.8
8674,2016-03-01,BXSYNTH,7.8,8
8675,2016-02-29,BXSYNTH,8,8
8676,2016-02-28,BXSYNTH,8,8
8677,2016-02-25,BXSYNTH,8,8
8678,2016-02-24,BXSYNTH,8,8
8679,2016-02-23,BXSYNTH,8,8
8680,2016-02-22,BXSYNTH,8,8.1
8681,2016-02-18,BXSYNTH,8.1,8
8682,2016-02-17,BXSYNTH,8,8
8683,2016-02-16,BXSYNTH,8,8
8684,2016-02-15,BXSYNTH,8,8
8685,2016-02-14,BXSYNTH,8,8.1
8686,2016-02-11,BXSYNTH,8.1,8.1
8687,2016-02-10,BXSYNTH,8.1,8.2
8688,2016-02-09,BXSYNTH,8.2,8.2
8689,2016-02-08,BXSYNTH,8.2,8.1
